X-Axis,Y-Axis,Z-Axis
-0.585,0.002,-0.88
-0.529,0.017,-0.831
-0.552,-0.001,-0.875
-0.546,0.021,-0.835
-0.504,0.003,-0.843
-0.589,0.016,-0.85
-0.481,-0.004,-0.829
-0.614,0.012,-0.867
-0.466,0.005,-0.807
-0.626,0.011,-0.89
-0.48,0.01,-0.805
-0.594,0.002,-0.883
-0.51,0.016,-0.821
-0.537,0,-0.864
-0.566,0.02,-0.846
-0.487,0.004,-0.814
-0.623,0.024,-0.888
-0.49,0.01,-0.79
-0.553,0,-0.873
-0.578,0.019,-0.848
-0.471,0.002,-0.814
-0.604,0.01,-0.874
-0.486,0.01,-0.811
-0.568,0.005,-0.881
-0.563,0.013,-0.851
-0.477,0.01,-0.811
-0.605,0.01,-0.891
-0.514,0.014,-0.821
-0.513,-0.002,-0.849
-0.6,0.02,-0.863
-0.471,0.001,-0.808
-0.582,0.004,-0.879
-0.539,0.012,-0.839
-0.503,0.004,-0.838
-0.595,0.014,-0.86
-0.475,0.008,-0.803
-0.589,0.001,-0.881
-0.54,0.013,-0.836
-0.519,0.003,-0.842
-0.606,0.012,-0.867
-0.471,0.004,-0.798
-0.593,0.003,-0.878
-0.534,0.013,-0.822
-0.518,-0.004,-0.849
-0.597,0.014,-0.85
-0.464,0.003,-0.803
-0.636,0.012,-0.887
-0.468,0.006,-0.8
-0.621,0.003,-0.879
-0.493,0.005,-0.798
-0.57,-0.003,-0.872
-0.55,0.013,-0.829
-0.514,-0.001,-0.839
-0.604,0.012,-0.859
-0.47,-0.001,-0.802
-0.621,0.011,-0.868
-0.475,0.01,-0.801
-0.594,0.005,-0.885
-0.519,0.012,-0.834
-0.528,0.002,-0.866
-0.577,0.014,-0.863
-0.458,-0.002,-0.817
-0.61,0.013,-0.887
-0.459,0.006,-0.808
-0.573,0.005,-0.902
-0.526,0.018,-0.837
-0.495,0.006,-0.849
-0.586,0.016,-0.871
-0.449,0.002,-0.808
-0.599,0.004,-0.883
-0.481,0.009,-0.821
-0.542,0.003,-0.878
-0.553,0.017,-0.862
-0.466,0.008,-0.825
-0.618,0.011,-0.896
-0.458,0.008,-0.809
-0.58,0.003,-0.884
-0.513,0.014,-0.834
-0.515,0.004,-0.865
-0.579,0.017,-0.86
-0.457,0.008,-0.808
-0.608,0.008,-0.881
-0.469,0.005,-0.808
-0.574,0.001,-0.878
-0.542,0.014,-0.841
-0.499,0.002,-0.831
-0.607,0.009,-0.87
-0.488,0.005,-0.799
-0.548,-0.002,-0.86
-0.587,0.013,-0.846
-0.474,0.004,-0.802
-0.63,0.005,-0.886
-0.502,0.008,-0.81
-0.573,-0.002,-0.872
-0.563,0.01,-0.839
-0.499,-0.002,-0.826
-0.606,0.01,-0.863
-0.478,0.004,-0.804
-0.576,0.001,-0.887
-0.555,0.013,-0.839
-0.481,0.002,-0.823
-0.604,0.011,-0.873
-0.463,0.005,-0.807
-0.611,0.007,-0.888
-0.476,0.015,-0.806
-0.566,-0.005,-0.884
-0.534,0.019,-0.83
-0.523,0.001,-0.845
-0.597,0.016,-0.862
-0.478,0.004,-0.813
-0.611,0.009,-0.879
-0.493,0.014,-0.814
-0.552,0,-0.876
-0.542,0.016,-0.84
-0.489,0.002,-0.835
-0.604,0.013,-0.873
-0.456,0.003,-0.805
-0.602,0.01,-0.889
-0.498,0.015,-0.826
-0.545,0,-0.876
-0.569,0.013,-0.849
-0.471,0.003,-0.812
-0.618,0.006,-0.888
-0.478,0.005,-0.807
-0.589,0,-0.886
-0.52,0.014,-0.821
-0.524,0.003,-0.851
-0.579,0.017,-0.85
-0.479,0.005,-0.816
-0.626,0.003,-0.886
-0.467,0.002,-0.792
-0.586,-0.005,-0.873
-0.542,0.015,-0.828
-0.512,-0.003,-0.829
-0.62,0.01,-0.874
-0.482,0.005,-0.793
-0.584,-0.004,-0.884
-0.557,0.02,-0.829
-0.489,0.013,-0.821
-0.617,0.014,-0.865
-0.476,0.008,-0.803
-0.603,-0.001,-0.881
-0.52,0.009,-0.831
-0.511,-0.005,-0.856
-0.593,0.012,-0.861
-0.454,0.009,-0.801
-0.609,0.006,-0.901
-0.522,0.007,-0.83
-0.514,0.001,-0.848
-0.594,0.015,-0.868
-0.453,0.013,-0.802
-0.598,0.008,-0.889
-0.506,0.013,-0.826
-0.521,-0.007,-0.865
-0.586,0.012,-0.863
-0.455,0.005,-0.804
-0.615,0.005,-0.897
-0.5,0.012,-0.817
-0.543,-0.003,-0.862
-0.581,0.013,-0.853
-0.482,0.002,-0.814
-0.619,0.01,-0.878
-0.49,0.013,-0.802
-0.573,0.002,-0.872
-0.555,0.031,-0.823
-0.475,0.004,-0.812
-0.618,0.011,-0.879
-0.452,-0.006,-0.814
-0.577,0.011,-0.904
-0.486,0.024,-0.841
-0.512,0.013,-0.892
-0.555,0.024,-0.878
-0.443,0.016,-0.84
-0.593,0.019,-0.919
-0.426,0.017,-0.826
-0.541,0.008,-0.908
-0.495,0.023,-0.857
-0.479,0.006,-0.875
-0.568,0.025,-0.885
-0.425,0.015,-0.816
-0.563,0.015,-0.908
-0.482,0.02,-0.846
-0.493,0.012,-0.877
-0.57,0.023,-0.891
-0.437,0.012,-0.83
-0.58,0.017,-0.896
-0.433,0.02,-0.817
-0.554,0.008,-0.904
-0.524,0.022,-0.852
-0.482,0.002,-0.845
-0.614,0.013,-0.875
-0.461,0.011,-0.79
-0.616,0.006,-0.877
-0.511,0.005,-0.817
-0.562,0.005,-0.874
-0.571,0.018,-0.847
-0.479,0.01,-0.813
-0.615,0.009,-0.886
-0.482,0.008,-0.812
-0.549,0.003,-0.879
-0.555,0.019,-0.854
-0.473,0.006,-0.832
-0.604,0.019,-0.869
-0.469,0.007,-0.8
-0.6,0.004,-0.893
-0.513,0.011,-0.822
-0.537,0.007,-0.866
-0.576,0.019,-0.857
-0.477,0.014,-0.815
-0.615,0.011,-0.889
-0.477,0.017,-0.802
-0.551,0.003,-0.883
-0.556,0.02,-0.845
-0.48,0.004,-0.822
-0.614,0.013,-0.885
-0.48,0.009,-0.804
-0.541,0.002,-0.863
-0.564,0.024,-0.855
-0.48,0.009,-0.838
-0.616,0.012,-0.882
-0.459,0.011,-0.797
-0.594,0,-0.893
-0.509,0.015,-0.821
-0.534,0.004,-0.868
-0.576,0.016,-0.857
-0.469,0.009,-0.821
-0.61,0.013,-0.874
-0.479,0.011,-0.808
-0.575,-0.001,-0.889
-0.544,0.014,-0.836
-0.471,0.009,-0.82
-0.607,0.014,-0.881
-0.49,0.007,-0.811
-0.563,-0.003,-0.882
-0.562,0.022,-0.838
-0.465,0.001,-0.814
-0.605,0.011,-0.874
-0.482,0.007,-0.816
-0.563,0.005,-0.889
-0.561,0.015,-0.846
-0.468,0.008,-0.812
-0.598,0.013,-0.877
-0.491,0.014,-0.811
-0.553,0.009,-0.865
-0.574,0.013,-0.858
-0.47,0.01,-0.818
-0.611,0.014,-0.884
-0.484,0.01,-0.808
-0.563,-0.002,-0.886
-0.551,0.02,-0.838
-0.478,0.005,-0.825
-0.602,0.014,-0.876
-0.47,0.008,-0.802
-0.563,0.004,-0.877
-0.56,0.017,-0.849
-0.484,0.01,-0.837
-0.609,0.019,-0.874
-0.464,0.013,-0.796
-0.578,-0.001,-0.892
-0.538,0.018,-0.834
-0.505,0.009,-0.852
-0.603,0.018,-0.866
-0.455,0.004,-0.802
-0.601,0.006,-0.88
-0.492,0.017,-0.82
-0.555,0.007,-0.889
-0.568,0.018,-0.855
-0.473,0.014,-0.821
-0.612,0.011,-0.887
-0.475,0.008,-0.802
-0.562,0.003,-0.875
-0.551,0.022,-0.837
-0.477,0.008,-0.831
-0.604,0.015,-0.871
-0.467,0.012,-0.8
-0.588,0.002,-0.895
-0.531,0.015,-0.834
-0.495,0.004,-0.841
-0.612,0.017,-0.882
-0.461,0.009,-0.8
-0.569,0.007,-0.881
-0.56,0.021,-0.85
-0.473,0.011,-0.822
-0.613,0.013,-0.89
-0.497,0.017,-0.809
-0.502,0.002,-0.851
-0.604,0.023,-0.866
-0.46,0.009,-0.805
-0.592,0.002,-0.897
-0.53,0.019,-0.826
-0.482,0.006,-0.833
-0.612,0.017,-0.878
-0.472,0.009,-0.808
-0.581,-0.001,-0.887
-0.54,0.02,-0.828
-0.482,0.003,-0.84
-0.606,0.023,-0.872
-0.456,0.009,-0.799
-0.605,0.007,-0.892
-0.505,0.013,-0.818
-0.526,0.003,-0.867
-0.597,0.022,-0.869
-0.455,0.009,-0.801
-0.595,0.006,-0.887
-0.521,0.018,-0.824
-0.49,0.004,-0.841
-0.615,0.015,-0.876
-0.462,0.014,-0.803
-0.555,0.002,-0.882
-0.572,0.025,-0.846
-0.456,0.004,-0.804
-0.619,0.007,-0.9
-0.498,0.012,-0.815
-0.506,0.001,-0.852
-0.594,0.024,-0.866
-0.46,0.01,-0.807
-0.609,0.005,-0.89
-0.497,0.014,-0.813
-0.53,-0.001,-0.878
-0.574,0.02,-0.852
-0.463,0.005,-0.819
-0.634,0.011,-0.9
-0.473,0.009,-0.807
-0.565,0.003,-0.886
-0.548,0.018,-0.835
-0.481,0.003,-0.846
-0.611,0.016,-0.866
-0.454,0.007,-0.801
-0.598,0.003,-0.901
-0.525,0.018,-0.827
-0.491,0.004,-0.842
-0.603,0.017,-0.876
-0.452,0.008,-0.804
-0.608,0,-0.901
-0.501,0.017,-0.825
-0.536,0.002,-0.89
-0.565,0.027,-0.843
-0.465,0.005,-0.818
-0.624,0.014,-0.886
-0.468,0.01,-0.812
-0.604,0.006,-0.905
-0.522,0.015,-0.822
-0.501,0.003,-0.861
-0.593,0.022,-0.864
-0.448,0.004,-0.809
-0.619,0.008,-0.905
-0.485,0.01,-0.82
-0.54,0.002,-0.889
-0.569,0.022,-0.862
-0.455,0.003,-0.824
-0.629,0.015,-0.898
-0.474,0.012,-0.815
-0.571,0,-0.906
-0.547,0.017,-0.847
-0.483,0.009,-0.858
-0.603,0.018,-0.878
-0.452,0.005,-0.81
-0.615,0.009,-0.903
-0.517,0.014,-0.833
-0.504,0.004,-0.869
-0.59,0.02,-0.865
-0.449,0.012,-0.808
-0.602,0.012,-0.897
-0.521,0.014,-0.822
-0.505,0.004,-0.858
-0.604,0.022,-0.871
-0.46,0.009,-0.818
-0.615,0.003,-0.896
-0.498,0.015,-0.815
-0.55,0,-0.896
-0.56,0.018,-0.843
-0.481,0.007,-0.837
-0.607,0.018,-0.873
-0.454,0.008,-0.801
-0.611,0.008,-0.901
-0.524,0.013,-0.828
-0.5,0.004,-0.86
-0.588,0.019,-0.86
-0.449,0.01,-0.801
-0.609,0.008,-0.888
-0.487,0.017,-0.804
-0.534,0.005,-0.869
-0.584,0.027,-0.855
-0.459,0.007,-0.813
-0.626,0.012,-0.888
-0.462,0.014,-0.8
-0.583,-0.004,-0.895
-0.534,0.013,-0.832
-0.525,0.004,-0.87
-0.584,0.02,-0.858
-0.447,0.004,-0.803
-0.621,0.012,-0.886
-0.484,0.013,-0.81
-0.559,0.002,-0.892
-0.56,0.02,-0.841
-0.467,0.005,-0.818
-0.622,0.014,-0.882
-0.474,0.011,-0.8
-0.564,0.001,-0.887
-0.553,0.021,-0.846
-0.482,0.005,-0.84
-0.611,0.019,-0.872
-0.446,0.011,-0.791
-0.611,0.007,-0.897
-0.494,0.015,-0.811
-0.552,0.002,-0.881
-0.559,0.014,-0.843
-0.486,0.006,-0.836
-0.611,0.012,-0.872
-0.458,0.012,-0.792
-0.566,0.002,-0.89
-0.577,0.018,-0.855
-0.456,0.007,-0.809
-0.616,0.01,-0.887
-0.473,0.014,-0.803
-0.551,-0.001,-0.88
-0.567,0.022,-0.847
-0.472,0.009,-0.831
-0.609,0.015,-0.877
-0.475,0.014,-0.802
-0.572,0,-0.893
-0.565,0.017,-0.839
-0.466,0.003,-0.826
-0.625,0.017,-0.886
-0.467,0.011,-0.801
-0.573,0.005,-0.883
-0.537,0.019,-0.832
-0.495,0.007,-0.857
-0.615,0.019,-0.872
-0.448,0.01,-0.796
-0.61,0.002,-0.897
-0.498,0.013,-0.811
-0.53,0.006,-0.87
-0.57,0.026,-0.851
-0.461,0.009,-0.818
-0.611,0.015,-0.879
-0.462,0.011,-0.798
-0.59,0.002,-0.903
-0.545,0.014,-0.836
-0.484,0.005,-0.844
-0.604,0.016,-0.874
-0.451,0.009,-0.802
-0.605,0.008,-0.887
-0.505,0.016,-0.815
-0.528,0.001,-0.876
-0.582,0.024,-0.848
-0.45,0.01,-0.806
-0.614,0.016,-0.882
-0.461,0.011,-0.799
-0.6,0.001,-0.9
-0.529,0.017,-0.825
-0.501,-0.002,-0.86
-0.595,0.02,-0.855
-0.453,0.008,-0.811
-0.626,0.013,-0.892
-0.473,0.011,-0.807
-0.572,0.007,-0.886
-0.543,0.017,-0.835
-0.489,0.005,-0.853
-0.602,0.016,-0.864
-0.457,0.013,-0.806
-0.619,0.004,-0.899
-0.493,0.013,-0.81
-0.521,0.001,-0.868
-0.578,0.026,-0.85
-0.462,0.007,-0.816
-0.611,0.011,-0.883
-0.487,0.014,-0.809
-0.541,0.001,-0.881
-0.59,0.025,-0.858
-0.447,0.009,-0.803
-0.614,0.008,-0.898
-0.502,0.013,-0.813
-0.526,0,-0.867
-0.583,0.019,-0.855
-0.466,0.007,-0.832
-0.62,0.015,-0.877
-0.468,0.014,-0.802
-0.583,0.001,-0.891
-0.528,0.015,-0.828
-0.501,0.003,-0.855
-0.606,0.021,-0.865
-0.442,0.005,-0.8
-0.606,0.011,-0.89
-0.492,0.012,-0.812
-0.555,0.004,-0.891
-0.563,0.014,-0.842
-0.483,0.006,-0.843
-0.608,0.017,-0.874
-0.446,0.009,-0.795
-0.616,0.01,-0.891
-0.495,0.017,-0.808
-0.542,-0.001,-0.884
-0.568,0.021,-0.843
-0.472,0.014,-0.831
-0.617,0.013,-0.876
-0.461,0.005,-0.797
-0.578,0.005,-0.883
-0.517,0.022,-0.823
-0.494,0.007,-0.849
-0.614,0.018,-0.876
-0.469,0.007,-0.813
-0.599,-0.001,-0.901
-0.533,0.018,-0.826
-0.483,0.009,-0.839
-0.615,0.021,-0.87
-0.458,0.011,-0.805
-0.6,0.007,-0.882
-0.499,0.017,-0.817
-0.541,0.008,-0.887
-0.583,0.019,-0.848
-0.449,0.004,-0.812
-0.625,0.015,-0.885
-0.47,0.014,-0.8
-0.593,0.008,-0.886
-0.499,0.015,-0.81
-0.535,0.001,-0.879
-0.571,0.018,-0.849
-0.465,0.006,-0.82
-0.628,0.014,-0.892
-0.462,0.01,-0.797
-0.571,0.007,-0.882
-0.541,0.019,-0.832
-0.477,0.006,-0.843
-0.625,0.016,-0.882
-0.45,0.017,-0.793
-0.602,0.002,-0.898
-0.498,0.012,-0.812
-0.528,0.001,-0.877
-0.578,0.022,-0.858
-0.461,0.009,-0.82
-0.617,0.014,-0.877
-0.476,0.011,-0.805
-0.569,0.001,-0.894
-0.566,0.021,-0.844
-0.455,0.007,-0.818
-0.63,0.014,-0.894
-0.481,0.01,-0.806
-0.565,0.001,-0.889
-0.54,0.018,-0.827
-0.481,0.006,-0.849
-0.612,0.016,-0.868
-0.46,0.01,-0.803
-0.609,0.005,-0.903
-0.494,0.011,-0.81
-0.526,0.007,-0.871
-0.575,0.021,-0.855
-0.476,0.009,-0.839
-0.614,0.016,-0.884
-0.467,0.009,-0.801
-0.568,0,-0.893
-0.563,0.021,-0.838
-0.459,0.005,-0.816
-0.619,0.016,-0.886
-0.472,0.014,-0.804
-0.559,0.005,-0.879
-0.558,0.021,-0.848
-0.472,0.009,-0.835
-0.618,0.018,-0.881
-0.46,0.017,-0.797
-0.575,-0.004,-0.894
-0.539,0.021,-0.834
-0.513,0.006,-0.861
-0.582,0.024,-0.856
-0.442,0.004,-0.797
-0.621,0.013,-0.888
-0.48,0.013,-0.807
-0.573,0.003,-0.899
-0.551,0.017,-0.843
-0.486,0.004,-0.842
-0.61,0.015,-0.885
-0.451,0.006,-0.797
-0.582,0.005,-0.892
-0.556,0.014,-0.845
-0.49,0.004,-0.854
-0.608,0.02,-0.871
-0.449,0.013,-0.792
-0.602,0.006,-0.888
-0.5,0.013,-0.812
-0.542,0,-0.882
-0.569,0.018,-0.848
-0.463,0.002,-0.832
-0.621,0.015,-0.876
-0.451,0.01,-0.79
-0.601,0.008,-0.9
-0.505,0.015,-0.817
-0.524,0.007,-0.868
-0.601,0.019,-0.866
-0.461,0.006,-0.815
-0.612,0.011,-0.889
-0.499,0.012,-0.811
-0.533,0,-0.879
-0.589,0.02,-0.849
-0.442,0.005,-0.801
-0.618,0.008,-0.895
-0.493,0.01,-0.814
-0.547,0.003,-0.883
-0.556,0.023,-0.842
-0.479,0.005,-0.843
-0.617,0.017,-0.866
-0.453,0.013,-0.804
-0.62,0.001,-0.884
-0.499,0.01,-0.806
-0.568,0.009,-0.866
-0.583,0.017,-0.843
-0.492,0.005,-0.819
-0.627,0.011,-0.865
-0.467,0.006,-0.786
-0.616,0.003,-0.887
-0.517,0.008,-0.813
-0.532,0.002,-0.841
-0.602,0.02,-0.849
-0.464,0.003,-0.794
-0.63,0.008,-0.877
-0.482,0.012,-0.799
-0.597,0.003,-0.887
-0.526,0.013,-0.82
-0.533,0.003,-0.857
-0.586,0.014,-0.854
-0.484,0.005,-0.823
-0.615,0.016,-0.867
-0.462,0.007,-0.79
-0.629,0.008,-0.899
-0.506,0.008,-0.813
-0.541,0.001,-0.863
-0.585,0.017,-0.849
-0.469,0.003,-0.805
-0.607,0.011,-0.88
-0.5,0.011,-0.814
-0.564,0.001,-0.89
-0.55,0.012,-0.838
-0.482,0,-0.831
-0.608,0.012,-0.872
-0.467,0.005,-0.805
-0.619,0.013,-0.889
-0.487,0.021,-0.808
-0.563,0.009,-0.882
-0.553,0.024,-0.837
-0.486,0,-0.836
-0.6,0.01,-0.865
-0.462,0,-0.807
-0.614,0.016,-0.877
-0.463,0.013,-0.798
-0.598,0.005,-0.896
-0.53,0.019,-0.83
-0.518,0.002,-0.864
-0.579,0.018,-0.86
-0.473,0.005,-0.826
-0.607,0.012,-0.864
-0.451,0.005,-0.789
-0.609,0.005,-0.89
-0.492,0.008,-0.818
-0.56,0.002,-0.874
-0.565,0.015,-0.833
-0.471,0.001,-0.812
-0.625,0.014,-0.875
-0.492,0.01,-0.812
-0.606,0.002,-0.893
-0.511,0.004,-0.812
-0.521,-0.001,-0.862
-0.585,0.015,-0.86
-0.464,0,-0.826
-0.614,0.016,-0.881
-0.462,0.013,-0.804
-0.576,0.013,-0.889
-0.533,0.02,-0.841
-0.496,0.011,-0.83
-0.608,0.012,-0.865
-0.46,0.001,-0.798
-0.609,-0.005,-0.881
-0.525,0.011,-0.819
-0.53,-0.001,-0.858
-0.587,0.015,-0.842
-0.473,0.005,-0.799
-0.616,0.014,-0.887
-0.484,0.014,-0.818
-0.566,0.006,-0.882
-0.532,0.01,-0.841
-0.486,-0.002,-0.848
-0.593,0.016,-0.877
-0.446,0.011,-0.808
-0.603,0.013,-0.91
-0.488,0.022,-0.822
-0.535,0.01,-0.868
-0.553,0.01,-0.845
-0.477,-0.007,-0.834
-0.608,0.002,-0.879
-0.456,-0.001,-0.806
-0.605,0,-0.885
-0.5,0.005,-0.812
-0.55,-0.001,-0.86
-0.567,0.013,-0.853
-0.487,-0.001,-0.839
-0.622,0.008,-0.871
-0.461,-0.003,-0.791
-0.603,-0.005,-0.882
-0.519,0.002,-0.817
-0.526,-0.006,-0.85
-0.596,0.011,-0.857
-0.477,-0.006,-0.816
-0.623,0.005,-0.862
-0.472,-0.002,-0.796
-0.617,-0.003,-0.888
-0.519,0.003,-0.822
-0.552,-0.005,-0.86
-0.579,0.009,-0.845
-0.479,-0.001,-0.804
-0.625,0.009,-0.878
-0.473,0.01,-0.797
-0.596,0.005,-0.893
-0.544,0.016,-0.84
-0.5,0,-0.838
-0.579,0.014,-0.865
-0.461,0.004,-0.817
-0.607,0.009,-0.902
-0.491,0.012,-0.821
-0.534,-0.003,-0.869
-0.563,0.009,-0.851
-0.46,0,-0.819
-0.616,0.011,-0.892
-0.463,0.006,-0.807
-0.588,0.002,-0.891
-0.509,0.01,-0.822
-0.529,-0.006,-0.874
-0.572,0.011,-0.846
-0.469,-0.003,-0.824
-0.622,0.007,-0.877
-0.445,-0.005,-0.792
-0.605,0.001,-0.876
-0.47,0.005,-0.803
-0.594,0.001,-0.898
-0.509,0.011,-0.819
-0.525,-0.002,-0.853
-0.572,0.016,-0.847
-0.49,-0.007,-0.834
-0.617,0.009,-0.872
-0.46,-0.002,-0.799
-0.618,0.001,-0.882
-0.475,0,-0.796
-0.595,-0.002,-0.876
-0.523,0.007,-0.815
-0.55,-0.006,-0.865
-0.581,0.012,-0.839
-0.493,-0.014,-0.829
-0.61,0.008,-0.867
-0.475,-0.006,-0.824
-0.614,0.006,-0.882
-0.484,0.004,-0.806
-0.562,-0.002,-0.878
-0.557,0.009,-0.845
-0.51,-0.006,-0.849
-0.593,0.007,-0.863
-0.477,-0.005,-0.8
-0.604,0.004,-0.878
-0.512,-0.001,-0.814
-0.536,-0.008,-0.864
-0.591,0.006,-0.853
-0.49,-0.003,-0.823
-0.625,0.006,-0.869
-0.464,0.003,-0.787
-0.6,0.004,-0.888
-0.529,0.005,-0.826
-0.534,-0.012,-0.848
-0.595,0.009,-0.849
-0.473,-0.002,-0.802
-0.619,0.003,-0.884
-0.494,0.007,-0.815
-0.547,-0.005,-0.861
-0.586,0.01,-0.857
-0.476,-0.002,-0.814
-0.602,0.001,-0.878
-0.484,0.009,-0.796
-0.567,-0.007,-0.883
-0.564,0.005,-0.835
-0.493,-0.008,-0.822
-0.607,0.009,-0.861
-0.477,0.001,-0.803
-0.617,-0.002,-0.889
-0.524,0,-0.826
-0.519,-0.01,-0.86
-0.587,0.005,-0.853
-0.468,0,-0.806
-0.611,0.002,-0.887
-0.505,0.002,-0.818
-0.534,-0.005,-0.849
-0.594,0.006,-0.86
-0.474,-0.005,-0.8
-0.62,-0.005,-0.884
-0.534,0.002,-0.815
-0.54,-0.012,-0.848
-0.613,0.007,-0.836
-0.458,0,-0.793
-0.649,0.004,-0.873
-0.486,0.003,-0.799
-0.595,0,-0.877
-0.579,0.008,-0.826
-0.49,-0.001,-0.824
-0.639,0.01,-0.87
-0.485,0.002,-0.782
-0.601,0.004,-0.871
-0.564,0.007,-0.823
-0.514,0.004,-0.818
-0.647,-0.002,-0.854
-0.465,-0.019,-0.774
-0.619,-0.006,-0.87
-0.573,0.007,-0.805
-0.506,-0.008,-0.801
-0.664,-0.001,-0.883
-0.497,0,-0.769
-0.592,-0.012,-0.857
-0.61,0.008,-0.838
-0.478,-0.004,-0.768
-0.653,0.001,-0.872
-0.56,0.003,-0.802
-0.524,-0.003,-0.794
-0.673,-0.005,-0.86
-0.516,-0.005,-0.777
-0.554,-0.008,-0.836
-0.676,0.003,-0.86
-0.473,-0.007,-0.776
-0.612,0,-0.887
-0.648,0.018,-0.827
-0.457,-0.018,-0.748
-0.645,-0.003,-0.887
-0.57,0.011,-0.807
-0.5,0,-0.801
-0.666,0,-0.892
-0.515,0,-0.774
-0.554,-0.013,-0.841
-0.635,0.005,-0.835
-0.468,-0.021,-0.755
-0.664,-0.017,-0.879
-0.528,0.004,-0.772
-0.571,-0.005,-0.844
-0.652,0.018,-0.839
-0.49,-0.011,-0.779
-0.681,-0.01,-0.899
-0.492,-0.014,-0.767
-0.614,-0.012,-0.879
-0.567,-0.003,-0.805
-0.502,-0.018,-0.813
-0.669,-0.005,-0.854
-0.451,0,-0.749
-0.653,-0.002,-0.885
-0.46,0.002,-0.785
-0.612,-0.002,-0.885
-0.514,0.016,-0.823
-0.557,-0.003,-0.874
-0.54,-0.004,-0.823
-0.551,-0.016,-0.859
-0.518,0.005,-0.819
-0.568,-0.009,-0.866
-0.494,0.008,-0.825
-0.606,-0.01,-0.863
-0.462,-0.007,-0.798
-0.61,-0.011,-0.874
-0.488,0.007,-0.812
-0.616,-0.006,-0.855
-0.461,0.003,-0.802
-0.608,0.009,-0.86
-0.469,0.001,-0.798
-0.609,-0.008,-0.864
-0.482,-0.011,-0.801
-0.61,-0.01,-0.872
-0.458,-0.01,-0.806
-0.599,-0.014,-0.904
-0.497,-0.002,-0.821
-0.551,-0.009,-0.881
-0.506,0.011,-0.841
-0.509,-0.016,-0.882
-0.544,0.012,-0.872
-0.446,-0.007,-0.84
-0.591,0.018,-0.902
-0.397,-0.008,-0.837
-0.595,0.002,-0.923
-0.385,-0.006,-0.837
-0.583,-0.003,-0.935
-0.424,0.014,-0.843
-0.496,0.003,-0.89
-0.514,0.017,-0.876
-0.454,0.001,-0.882
-0.547,0.013,-0.899
-0.393,-0.008,-0.843
-0.573,0.005,-0.931
-0.366,-0.016,-0.827
-0.566,0.006,-0.931
-0.405,0.004,-0.849
-0.543,0.01,-0.931
-0.453,0.021,-0.859
-0.482,0.004,-0.907
-0.498,0.019,-0.884
-0.439,-0.005,-0.893
-0.533,0.013,-0.901
-0.401,-0.005,-0.86
-0.554,0.014,-0.906
-0.396,-0.004,-0.847
-0.558,0.013,-0.916
-0.392,0.003,-0.838
-0.556,0.01,-0.931
-0.416,0.007,-0.847
-0.537,0.005,-0.919
-0.418,0.014,-0.845
-0.54,-0.002,-0.914
-0.48,0.006,-0.828
-0.551,-0.01,-0.864
-0.526,-0.002,-0.803
-0.587,-0.023,-0.866
-0.575,-0.008,-0.807
-0.557,-0.02,-0.837
-0.611,0.003,-0.827
-0.527,-0.017,-0.841
-0.607,0.002,-0.854
-0.494,-0.012,-0.833
-0.59,0.002,-0.861
-0.447,-0.014,-0.817
-0.598,0.002,-0.884
-0.455,-0.004,-0.818
-0.611,0.003,-0.883
-0.457,-0.005,-0.804
-0.604,-0.003,-0.875
-0.495,-0.001,-0.806
-0.59,-0.011,-0.883
-0.54,-0.003,-0.826
-0.546,-0.015,-0.867
-0.581,0.005,-0.84
-0.476,-0.02,-0.819
-0.611,0.003,-0.865
-0.468,-0.007,-0.798
-0.615,-0.006,-0.899
-0.505,-0.003,-0.815
-0.528,-0.008,-0.862
-0.586,-0.001,-0.858
-0.483,-0.01,-0.829
-0.614,-0.003,-0.869
-0.474,-0.005,-0.791
-0.597,-0.01,-0.88
-0.532,-0.001,-0.82
-0.498,-0.004,-0.832
-0.608,0.003,-0.873
-0.475,-0.008,-0.801
-0.584,-0.016,-0.884
-0.554,-0.002,-0.83
-0.487,-0.001,-0.819
-0.612,0.004,-0.868
-0.491,-0.003,-0.799
-0.547,-0.015,-0.87
-0.59,0,-0.858
-0.471,-0.007,-0.805
-0.593,-0.01,-0.886
-0.545,0,-0.832
-0.477,-0.003,-0.817
-0.636,-0.007,-0.894
-0.492,-0.007,-0.813
-0.537,-0.014,-0.864
-0.587,0.002,-0.855
-0.468,-0.009,-0.813
-0.618,-0.004,-0.871
-0.495,0.001,-0.806
-0.574,-0.005,-0.884
-0.57,0.005,-0.844
-0.482,-0.003,-0.828
-0.613,0,-0.868
-0.452,-0.008,-0.787
-0.609,-0.008,-0.879
-0.504,-0.003,-0.808
-0.538,-0.007,-0.864
-0.598,0.002,-0.852
-0.465,-0.008,-0.811
-0.628,-0.004,-0.886
-0.473,-0.009,-0.8
-0.594,-0.009,-0.88
-0.539,-0.002,-0.825
-0.522,-0.013,-0.868
-0.588,-0.001,-0.842
-0.457,-0.011,-0.811
-0.621,-0.01,-0.879
-0.476,-0.009,-0.806
-0.595,-0.011,-0.883
-0.529,0.001,-0.824
-0.506,-0.006,-0.846
-0.597,0.001,-0.855
-0.467,-0.007,-0.803
-0.619,-0.005,-0.884
-0.486,-0.012,-0.806
-0.532,-0.005,-0.861
-0.581,0.001,-0.852
-0.48,-0.007,-0.824
-0.634,-0.002,-0.88
-0.459,-0.004,-0.79
